account_id,email,created_at,region,business_segment,company_size,account_status,closed_at
350,company_00350@example.com,2023-02-13 18:08:04,South,ecommerce,small,churned,2024-09-10 23:42:07.515833153
351,company_00351@example.com,2023-08-19 05:06:24,Moscow,saas,small,active,
352,company_00352@example.com,2025-08-19 02:27:52,Northwest,travel,large,active,
353,company_00353@example.com,2025-09-19 13:40:28,Central,other,small,active,
354,company_00354@example.com,2022-07-27 07:21:33,Saint Petersburg,other,small,churned,2024-02-18 23:03:42.834910467
355,company_00355@example.com,2025-05-04 19:32:52,Far East,services,small,churned,2026-05-28 07:04:39.468569256
356,company_00356@example.com,2022-05-05 09:22:30,Central,services,small,active,
357,company_00357@example.com,2024-10-21 02:17:54,Volga,retail,small,churned,2025-09-22 16:16:03.543319799
358,company_00358@example.com,2025-03-02 20:08:28,South,entertainment,small,active,
359,company_00359@example.com,2025-05-03 14:29:56,Siberia,services,small,churned,2026-03-04 15:18:52.425560631
360,company_00360@example.com,2022-11-02 15:15:28,Moscow,retail,small,active,
361,company_00361@example.com,2025-05-07 05:38:24,Moscow,ecommerce,small,active,
362,company_00362@example.com,2022-06-08 15:53:06,Northwest,services,small,active,
363,company_00363@example.com,2023-12-11 19:09:27,Moscow,education,small,active,
364,company_00364@example.com,2023-10-05 08:06:40,South,saas,small,active,
365,company_00365@example.com,2023-03-09 04:34:57,Volga,ecommerce,small,churned,2026-02-28 17:13:57.244908690
366,company_00366@example.com,2022-01-31 06:03:09,Volga,saas,small,active,
367,company_00367@example.com,2024-11-22 02:42:43,Ural,ecommerce,small,active,
368,company_00368@example.com,2023-04-05 01:52:56,Northwest,services,small,churned,2025-05-13 05:17:43.212086976
369,company_00369@example.com,2024-06-24 03:39:45,Moscow,retail,small,active,
370,company_00370@example.com,2023-07-16 04:20:25,Volga,retail,small,active,
371,company_00371@example.com,2023-05-27 03:55:49,South,education,large,active,
372,company_00372@example.com,2025-04-27 10:52:03,Saint Petersburg,ecommerce,small,active,
373,company_00373@example.com,2022-05-10 05:31:46,Siberia,ecommerce,small,active,
374,company_00374@example.com,2024-10-04 16:37:15,Central,saas,small,active,
375,company_00375@example.com,2024-10-18 14:35:47,Moscow,ecommerce,large,active,
376,company_00376@example.com,2023-06-04 19:52:45,Siberia,travel,small,churned,2024-06-01 00:25:22.055991624
377,company_00377@example.com,2022-12-26 01:06:13,Far East,travel,small,churned,2025-03-12 14:33:02.651743650
378,company_00378@example.com,2022-01-08 06:14:30,Moscow,ecommerce,large,active,
379,company_00379@example.com,2025-07-05 13:26:57,Ural,entertainment,small,active,
380,company_00380@example.com,2025-07-20 11:55:09,Moscow,saas,large,active,
381,company_00381@example.com,2022-11-26 15:32:45,Moscow,saas,small,churned,2024-07-05 08:49:32.127514361
382,company_00382@example.com,2022-02-13 15:42:12,Saint Petersburg,saas,small,active,
383,company_00383@example.com,2022-06-17 22:23:18,Siberia,services,small,active,
384,company_00384@example.com,2022-04-03 12:51:01,Moscow,other,small,active,
385,company_00385@example.com,2025-02-10 23:05:28,Moscow,ecommerce,large,active,
386,company_00386@example.com,2025-05-05 03:14:12,South,ecommerce,small,active,
387,company_00387@example.com,2022-07-29 16:37:50,Central,travel,large,active,
388,company_00388@example.com,2024-10-18 12:56:59,Moscow,retail,small,active,
389,company_00389@example.com,2022-09-03 05:44:13,Moscow,services,small,active,
390,company_00390@example.com,2023-05-18 08:12:20,Ural,retail,large,active,
391,company_00391@example.com,2024-03-30 22:56:08,Volga,retail,small,active,
392,company_00392@example.com,2024-09-11 20:38:10,Ural,entertainment,large,active,
393,company_00393@example.com,2025-04-11 09:37:15,Moscow,ecommerce,small,active,
394,company_00394@example.com,2022-03-03 06:22:32,Central,ecommerce,medium,active,
395,company_00395@example.com,2022-09-26 17:20:34,Ural,services,small,churned,2024-06-23 22:49:53.132215768
396,company_00396@example.com,2023-01-19 17:39:32,Saint Petersburg,saas,small,active,
397,company_00397@example.com,2023-03-01 12:32:48,Moscow,saas,medium,active,
398,company_00398@example.com,2025-09-27 07:15:02,Central,ecommerce,small,active,
399,company_00399@example.com,2024-11-29 11:45:20,Saint Petersburg,entertainment,small,active,
400,company_00400@example.com,2023-03-15 07:56:18,Moscow,services,small,active,
401,company_00401@example.com,2025-08-22 11:00:18,Northwest,saas,medium,churned,2026-05-27 15:50:29.419260552
402,company_00402@example.com,2023-11-15 01:14:48,Central,ecommerce,small,active,
403,company_00403@example.com,2023-11-17 00:20:04,Volga,retail,medium,active,
404,company_00404@example.com,2023-08-17 07:12:02,Moscow,education,large,active,
405,company_00405@example.com,2022-07-16 20:26:34,Volga,services,small,active,
406,company_00406@example.com,2025-07-02 05:19:02,Volga,ecommerce,small,active,
407,company_00407@example.com,2022-01-20 01:33:22,Far East,services,medium,active,
408,company_00408@example.com,2022-08-27 09:54:45,Central,services,small,active,
409,company_00409@example.com,2022-11-11 04:04:00,Ural,retail,small,active,
410,company_00410@example.com,2023-01-18 01:53:44,Saint Petersburg,education,medium,active,
411,company_00411@example.com,2022-06-30 07:59:13,Volga,retail,small,active,
412,company_00412@example.com,2022-01-25 13:42:32,Far East,entertainment,small,churned,2023-07-08 02:31:19.640228324
413,company_00413@example.com,2024-07-16 00:53:22,Volga,services,medium,active,
414,company_00414@example.com,2025-08-19 00:22:59,South,services,small,active,
415,company_00415@example.com,2022-06-16 16:00:17,Siberia,other,small,active,
416,company_00416@example.com,2023-02-10 15:50:37,Far East,services,small,churned,2024-10-31 14:44:22.714168809
417,company_00417@example.com,2023-11-24 15:49:27,Moscow,retail,medium,active,
418,company_00418@example.com,2025-06-22 19:45:27,Moscow,services,small,active,
419,company_00419@example.com,2024-08-07 18:01:27,Volga,other,small,active,
420,company_00420@example.com,2024-11-14 03:29:18,Northwest,ecommerce,small,active,
421,company_00421@example.com,2024-03-05 23:13:13,Central,services,small,active,
422,company_00422@example.com,2023-07-25 12:07:08,Saint Petersburg,ecommerce,small,active,
423,company_00423@example.com,2022-10-01 07:02:03,Volga,saas,small,active,
424,company_00424@example.com,2025-03-28 09:10:11,Moscow,services,large,active,
425,company_00425@example.com,2025-01-05 01:00:59,Moscow,other,small,active,
426,company_00426@example.com,2022-02-04 08:07:36,Moscow,services,medium,active,
427,company_00427@example.com,2024-09-05 16:14:48,Moscow,ecommerce,small,active,
428,company_00428@example.com,2022-04-26 10:37:48,South,education,small,active,
429,company_00429@example.com,2024-10-07 22:19:22,Saint Petersburg,entertainment,small,active,
430,company_00430@example.com,2025-02-03 21:42:59,Moscow,ecommerce,small,active,
431,company_00431@example.com,2022-06-29 06:53:17,Volga,ecommerce,medium,active,
432,company_00432@example.com,2023-08-17 11:41:56,Saint Petersburg,travel,large,active,
433,company_00433@example.com,2022-06-19 07:05:05,Central,education,medium,active,
434,company_00434@example.com,2024-02-16 01:00:35,Saint Petersburg,ecommerce,small,active,
435,company_00435@example.com,2025-06-22 21:44:01,Moscow,retail,medium,active,
436,company_00436@example.com,2022-04-21 15:06:32,South,retail,small,active,
437,company_00437@example.com,2023-06-28 21:17:14,Moscow,services,medium,churned,2024-03-26 07:10:44.834313426
438,company_00438@example.com,2025-08-24 05:29:34,Moscow,education,small,active,
439,company_00439@example.com,2023-02-16 16:44:50,Moscow,education,small,active,
440,company_00440@example.com,2022-06-30 20:56:20,Saint Petersburg,saas,small,active,
441,company_00441@example.com,2023-10-31 09:11:28,Moscow,retail,small,active,
442,company_00442@example.com,2023-11-27 10:53:19,Saint Petersburg,services,small,churned,2024-08-15 11:51:10.384031005
443,company_00443@example.com,2024-06-25 19:09:28,Moscow,retail,medium,active,
444,company_00444@example.com,2023-03-06 04:37:53,Moscow,retail,medium,churned,2025-04-04 23:26:50.708156265
445,company_00445@example.com,2025-07-31 07:01:21,Siberia,services,large,active,
446,company_00446@example.com,2023-12-14 18:13:06,Saint Petersburg,services,small,active,
447,company_00447@example.com,2023-01-27 20:36:09,Moscow,other,small,active,
448,company_00448@example.com,2025-08-06 16:03:32,Volga,retail,small,active,
449,company_00449@example.com,2025-06-19 03:18:37,Moscow,ecommerce,small,active,
450,company_00450@example.com,2023-11-14 20:34:40,Ural,education,small,active,
451,company_00451@example.com,2022-02-04 00:11:12,Moscow,services,small,active,
452,company_00452@example.com,2024-03-27 14:36:22,Central,ecommerce,small,churned,2025-12-14 02:05:28.191500232
453,company_00453@example.com,2024-01-30 12:15:43,Far East,entertainment,small,churned,2025-09-07 01:47:05.166721582
454,company_00454@example.com,2022-07-22 17:58:45,Moscow,saas,small,active,
455,company_00455@example.com,2024-05-17 06:40:15,Moscow,education,small,active,
456,company_00456@example.com,2025-02-24 04:56:04,Volga,education,small,active,
457,company_00457@example.com,2022-05-25 20:49:24,Northwest,ecommerce,large,churned,2023-12-10 03:03:34.657527268
458,company_00458@example.com,2024-09-16 12:07:43,Central,services,small,active,
459,company_00459@example.com,2022-07-11 23:37:46,South,services,medium,active,
460,company_00460@example.com,2024-10-21 09:27:50,Moscow,entertainment,small,active,
461,company_00461@example.com,2023-07-28 08:21:40,South,education,medium,active,
462,company_00462@example.com,2022-01-09 21:46:12,Saint Petersburg,ecommerce,medium,active,
463,company_00463@example.com,2025-08-14 19:19:34,Volga,ecommerce,medium,active,
464,company_00464@example.com,2022-08-16 01:08:22,Moscow,ecommerce,small,active,
465,company_00465@example.com,2024-03-26 09:16:08,Volga,other,small,active,
466,company_00466@example.com,2022-09-06 05:57:53,Moscow,saas,small,active,
467,company_00467@example.com,2025-06-30 09:01:06,South,saas,small,active,
468,company_00468@example.com,2024-10-07 00:42:14,Ural,saas,small,active,
469,company_00469@example.com,2025-01-05 08:46:39,Siberia,ecommerce,small,active,
470,company_00470@example.com,2023-08-15 02:02:49,Northwest,travel,small,active,
471,company_00471@example.com,2023-10-02 09:04:21,Central,travel,small,active,
472,company_00472@example.com,2024-12-09 13:21:12,South,ecommerce,small,active,
473,company_00473@example.com,2025-03-04 16:01:57,Moscow,education,small,active,
474,company_00474@example.com,2022-01-25 09:37:02,Siberia,services,medium,active,
475,company_00475@example.com,2024-06-26 18:02:48,Volga,entertainment,medium,active,
476,company_00476@example.com,2022-05-30 07:24:56,Central,ecommerce,small,churned,2022-12-16 07:09:20.000372170
477,company_00477@example.com,2023-01-29 21:22:31,Central,entertainment,small,active,
478,company_00478@example.com,2025-02-08 15:48:01,Ural,entertainment,small,churned,2025-11-23 05:35:26.696461098
479,company_00479@example.com,2022-12-09 16:50:54,Siberia,entertainment,small,active,
480,company_00480@example.com,2024-12-26 01:05:55,Ural,ecommerce,small,churned,2025-11-13 05:38:08.722476728
481,company_00481@example.com,2023-09-26 09:28:19,Volga,ecommerce,small,active,
482,company_00482@example.com,2022-11-15 06:03:39,Saint Petersburg,services,large,active,
483,company_00483@example.com,2023-04-03 05:54:19,Far East,retail,small,active,
484,company_00484@example.com,2023-12-28 02:13:37,Volga,ecommerce,medium,active,
485,company_00485@example.com,2024-11-12 17:18:42,Volga,travel,small,active,
486,company_00486@example.com,2024-04-09 00:42:41,Volga,ecommerce,small,active,
487,company_00487@example.com,2025-06-30 15:36:18,Volga,education,medium,churned,2026-04-11 20:08:28.603429623
488,company_00488@example.com,2025-04-02 01:36:19,South,other,small,active,
489,company_00489@example.com,2024-10-27 14:06:11,Volga,education,medium,active,
490,company_00490@example.com,2024-04-05 01:12:51,Siberia,entertainment,small,active,
491,company_00491@example.com,2023-02-01 12:32:46,Siberia,retail,small,active,
492,company_00492@example.com,2023-07-19 09:32:59,Central,retail,small,active,
493,company_00493@example.com,2022-06-12 15:32:14,Moscow,ecommerce,medium,active,
494,company_00494@example.com,2023-05-27 21:12:37,Volga,retail,small,active,
495,company_00495@example.com,2025-06-21 09:56:12,Volga,retail,medium,active,
496,company_00496@example.com,2023-08-06 14:33:38,Volga,saas,medium,active,
497,company_00497@example.com,2022-06-05 13:56:40,Siberia,entertainment,medium,active,
498,company_00498@example.com,2024-06-10 20:11:57,Moscow,ecommerce,small,churned,2025-10-27 11:26:07.973113753
499,company_00499@example.com,2025-08-09 20:34:17,Saint Petersburg,ecommerce,medium,active,
500,company_00500@example.com,2025-04-01 17:27:08,Siberia,services,large,active,
501,company_00501@example.com,2023-01-10 22:28:41,Far East,education,small,active,
502,company_00502@example.com,2023-09-13 22:20:32,Central,retail,small,active,
503,company_00503@example.com,2023-12-28 10:20:03,Moscow,retail,small,active,
504,company_00504@example.com,2022-12-06 01:04:06,Central,ecommerce,small,active,
505,company_00505@example.com,2023-01-03 13:41:42,Central,education,medium,active,
506,company_00506@example.com,2022-11-20 18:05:55,Volga,ecommerce,small,active,
507,company_00507@example.com,2025-09-22 14:05:35,Saint Petersburg,travel,small,active,
508,company_00508@example.com,2024-10-17 13:08:27,Saint Petersburg,retail,small,active,
509,company_00509@example.com,2025-02-24 06:59:47,South,education,small,active,
510,company_00510@example.com,2025-01-22 01:35:08,Volga,education,small,active,
511,company_00511@example.com,2022-05-25 00:29:23,South,ecommerce,medium,active,
512,company_00512@example.com,2025-04-21 01:45:22,Saint Petersburg,entertainment,small,active,
513,company_00513@example.com,2022-04-02 01:15:37,Saint Petersburg,services,small,active,
514,company_00514@example.com,2023-10-13 09:01:21,Saint Petersburg,entertainment,medium,active,
515,company_00515@example.com,2024-03-24 04:26:45,Northwest,education,small,active,
516,company_00516@example.com,2023-05-05 13:17:42,Central,education,small,active,
517,company_00517@example.com,2022-07-19 23:09:35,Volga,ecommerce,small,active,
518,company_00518@example.com,2022-09-21 01:38:14,Volga,services,large,churned,2025-12-23 21:56:42.183211535
519,company_00519@example.com,2025-02-02 03:22:28,Siberia,services,medium,active,
520,company_00520@example.com,2023-03-13 00:20:35,Saint Petersburg,retail,small,active,
521,company_00521@example.com,2023-03-01 12:54:28,Central,ecommerce,small,active,
522,company_00522@example.com,2025-06-17 03:49:00,Siberia,retail,small,churned,2026-04-11 13:18:38.139237078
523,company_00523@example.com,2022-07-16 19:36:11,Moscow,ecommerce,small,active,
524,company_00524@example.com,2025-06-06 02:02:36,Volga,retail,small,active,
525,company_00525@example.com,2025-06-13 21:18:09,Central,services,large,active,
526,company_00526@example.com,2024-03-29 19:54:36,Northwest,other,medium,active,
527,company_00527@example.com,2022-08-15 10:44:15,South,ecommerce,small,active,
